Nutrient,Age_Group,Gender,Amount,Unit,Source_Type,Source_Name,Source_URL,Nutrient_Notes
Leucine,51-70 years,Male,2593,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,70+ years,Female,1890,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,70+ years,Male,2457,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Lutein,Birth to 6 months,Female,6000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Birth to 6 months,Male,6000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,7-12 months,Female,8000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,7-12 months,Male,8000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,1-3 years,Female,10000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,1-3 years,Male,10000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,4-8 years,Female,12000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,4-8 years,Male,12000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,9-13 years,Female,16000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,9-13 years,Male,16000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,14-18 years,Female,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,14-18 years,Lactating,24000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,14-18 years,Male,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,14-18 years,Pregnant,22000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,19-30 years,Female,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,19-30 years,Lactating,24000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,19-30 years,Male,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,19-30 years,Pregnant,22000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,31-50 years,Female,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,31-50 years,Lactating,24000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,31-50 years,Male,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,31-50 years,Pregnant,22000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,51-70 years,Female,19000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,51-70 years,Male,19000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,70+ years,Female,18000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,70+ years,Male,18000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lycopene,Birth to 6 months,Female,1140,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,Birth to 6 months,Male,1140,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,7-12 months,Female,1520,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,7-12 months,Male,1520,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,1-3 years,Female,1900,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,1-3 years,Male,1900,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,4-8 years,Female,2280,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,4-8 years,Male,2280,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,9-13 years,Female,3040,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,9-13 years,Male,3040,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,14-18 years,Female,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,14-18 years,Lactating,4200,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,14-18 years,Male,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,14-18 years,Pregnant,4000,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,19-30 years,Female,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,19-30 years,Lactating,4200,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,19-30 years,Male,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,19-30 years,Pregnant,4000,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,31-50 years,Female,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,31-50 years,Lactating,4200,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,31-50 years,Male,3800,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,31-50 years,Pregnant,4000,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,51-70 years,Female,3610,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,51-70 years,Male,3610,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,70+ years,Female,3420,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lycopene,70+ years,Male,3420,mcg,Research-based,Food Chemistry,https://doi.org/10.1016/j.foodchem.2005.07.022,Powerful antioxidant found in tomatoes and tomato products. May reduce prostate cancer risk. Optimal intake from optimal diet analysis
Lysine,Birth to 6 months,Female,483,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,Birth to 6 months,Male,630,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,7-12 months,Female,644,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,7-12 months,Male,840,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,1-3 years,Female,805,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,1-3 years,Male,1050,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,4-8 years,Female,966,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,4-8 years,Male,1260,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,9-13 years,Female,1288,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,9-13 years,Male,1680,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,14-18 years,Female,1610,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,14-18 years,Lactating,1930,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,14-18 years,Male,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,14-18 years,Pregnant,1770,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,19-30 years,Female,1610,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,19-30 years,Lactating,1930,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,19-30 years,Male,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,19-30 years,Pregnant,1770,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,31-50 years,Female,1610,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,31-50 years,Lactating,1930,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,31-50 years,Male,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,31-50 years,Pregnant,1770,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,51-70 years,Female,1529,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,51-70 years,Male,1995,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,70+ years,Female,1449,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Lysine,70+ years,Male,1890,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,"Essential amino acid important for protein synthesis, calcium absorption. Requirements: 30mg/kg body weight/day"
Magnesium,Birth to 6 months,Female,93,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,Birth to 6 months,Male,120,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,7-12 months,Female,124,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,7-12 months,Male,160,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,1-3 years,Female,155,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,1-3 years,Male,200,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,4-8 years,Female,186,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,4-8 years,Male,240,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,9-13 years,Female,248,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,9-13 years,Male,320,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,14-18 years,Female,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,14-18 years,Lactating,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,14-18 years,Male,400,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,14-18 years,Pregnant,350,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,19-30 years,Female,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,19-30 years,Lactating,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,19-30 years,Male,400,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,19-30 years,Pregnant,350,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,31-50 years,Female,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,31-50 years,Lactating,310,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,31-50 years,Male,400,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,31-50 years,Pregnant,350,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,51-70 years,Female,294,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,51-70 years,Male,380,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,70+ years,Female,279,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Magnesium,70+ years,Male,360,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Magnesium-HealthProfessional/,"Essential for muscle function, energy metabolism, bone health. Deficiency common in modern diets"
Quercetin,Birth to 6 months,Female,150,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,Birth to 6 months,Male,150,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,7-12 months,Female,200,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,7-12 months,Male,200,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,1-3 years,Female,250,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,1-3 years,Male,250,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,4-8 years,Female,300,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,4-8 years,Male,300,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,9-13 years,Female,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,9-13 years,Male,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,14-18 years,Female,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,14-18 years,Lactating,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,14-18 years,Male,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,14-18 years,Pregnant,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,19-30 years,Female,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,19-30 years,Lactating,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,19-30 years,Male,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,19-30 years,Pregnant,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,31-50 years,Female,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,31-50 years,Lactating,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,31-50 years,Male,500,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,31-50 years,Pregnant,400,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,51-70 years,Female,475,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,51-70 years,Male,475,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,70+ years,Female,450,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Quercetin,70+ years,Male,450,mg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu11112628,"Flavonoid with antioxidant and anti-inflammatory properties. Found in onions, apples, berries"
Resveratrol,Birth to 6 months,Female,3,mg,Research-based,Molecular Nutrition & Food Research,https://doi.org/10.1002/mnfr.200700029,"Antioxidant found in grapes, berries, and red wine. May have anti-aging and cardiovascular benefits. Optimal intake from optimal diet analysis"
Resveratrol,Birth to 6 months,Male,3,mg,Research-based,Molecular Nutrition & Food Research,https://doi.org/10.1002/mnfr.200700029,"Antioxidant found in grapes, berries, and red wine. May have anti-aging and cardiovascular benefits. Optimal intake from optimal diet analysis"
Resveratrol,7-12 months,Female,4,mg,Research-based,Molecular Nutrition & Food Research,https://doi.org/10.1002/mnfr.200700029,"Antioxidant found in grapes, berries, and red wine. May have anti-aging and cardiovascular benefits. Optimal intake from optimal diet analysis"
