nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Anthocyanins,Female,372,600,176.04,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Pregnant,372,600,176.04,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Lactating,372,600,176.04,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Male,612,840,243.69,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Female,612,840,190.71,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Male,840,840,262.43,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Anthocyanins,Female,840,840,205.38,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,0,6,56.84,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,0,6,44.49,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,7,12,113.69,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,7,12,88.97,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,12,36,227.38,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,12,36,177.95,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,48,96,341.07,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,48,96,266.92,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,108,156,454.76,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,108,156,355.90,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,168,216,568.45,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,168,216,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Pregnant,168,216,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Lactating,168,216,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,228,360,568.45,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,228,360,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Pregnant,228,360,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Lactating,228,360,444.87,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,372,600,682.13,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,372,600,533.84,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Pregnant,372,600,533.84,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Lactating,372,600,533.84,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,612,840,738.98,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,612,840,578.33,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Male,840,840,795.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Flavonoids,Female,840,840,622.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,0,6,145.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,0,6,113.63,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,7,12,290.40,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,7,12,227.27,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,12,36,580.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,12,36,454.54,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,48,96,871.19,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,48,96,681.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,108,156,1161.59,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,108,156,909.07,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,168,216,1451.99,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,168,216,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Pregnant,168,216,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Lactating,168,216,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,228,360,1451.99,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,228,360,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Pregnant,228,360,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Lactating,228,360,1136.34,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,372,600,1742.39,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,372,600,1363.61,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Pregnant,372,600,1363.61,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Lactating,372,600,1363.61,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,612,840,1887.59,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,612,840,1477.24,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Male,840,840,2032.79,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Polyphenols,Female,840,840,1590.88,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,0,6,4.31,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,0,6,3.38,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,7,12,6.04,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,7,12,4.72,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,12,36,8.62,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,12,36,6.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,48,96,12.94,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,48,96,10.12,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,108,156,15.53,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,108,156,12.15,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,168,216,18.98,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,168,216,14.85,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Pregnant,168,216,14.85,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Lactating,168,216,14.85,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,228,360,17.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,228,360,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Pregnant,228,360,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Lactating,228,360,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,372,600,17.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,372,600,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Pregnant,372,600,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Lactating,372,600,13.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,612,840,15.53,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,612,840,12.15,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Male,840,840,14.66,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Isoflavones,Female,840,840,11.47,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,0,6,34.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,0,6,27.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,7,12,48.30,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,7,12,37.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,12,36,69.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,12,36,54.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,48,96,103.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,48,96,81.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,108,156,124.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,108,156,97.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,168,216,151.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,168,216,118.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Pregnant,168,216,118.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Lactating,168,216,118.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,228,360,138.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,228,360,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Pregnant,228,360,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Lactating,228,360,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,372,600,138.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,372,600,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Pregnant,372,600,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Lactating,372,600,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,612,840,124.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,612,840,97.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Male,840,840,117.30,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saponins,Female,840,840,91.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,0,6,21.56,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,0,6,16.88,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,7,12,30.19,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,7,12,23.62,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,12,36,43.12,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,12,36,33.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,48,96,64.69,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,48,96,50.62,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,108,156,77.62,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,108,156,60.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,168,216,94.88,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,168,216,74.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Pregnant,168,216,74.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Lactating,168,216,74.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,228,360,86.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,228,360,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Pregnant,228,360,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Lactating,228,360,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,372,600,86.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,372,600,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Pregnant,372,600,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Lactating,372,600,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,612,840,77.62,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,612,840,60.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Male,840,840,73.31,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Tannins,Female,840,840,57.38,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,0,6,69.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,0,6,54.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,7,12,96.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,7,12,75.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,12,36,138.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,12,36,108.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,48,96,207.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,48,96,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,108,156,248.40,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,108,156,194.40,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,168,216,303.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,168,216,237.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Pregnant,168,216,237.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Lactating,168,216,237.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,228,360,276.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,228,360,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Pregnant,228,360,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Lactating,228,360,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,372,600,276.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,372,600,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Pregnant,372,600,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Lactating,372,600,216.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,612,840,248.40,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,612,840,194.40,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Male,840,840,234.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Phytosterols,Female,840,840,183.60,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,0,6,2443750,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,0,6,1912500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,7,12,3421250,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,7,12,2677500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,12,36,4887500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,12,36,3825000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,48,96,7331250,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,48,96,5737500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,108,156,8797500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,108,156,6885000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,168,216,10752500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,168,216,8415000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Pregnant,168,216,8415000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Lactating,168,216,8415000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,228,360,9775000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,228,360,7650000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Pregnant,228,360,7650000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Lactating,228,360,7650000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,372,600,9775000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,372,600,7650000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Pregnant,372,600,7650000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Lactating,372,600,7650000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,612,840,8797500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,612,840,6885000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Male,840,840,8308750,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bifidobacterium bifidum,Female,840,840,6502500,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,0,6,862500000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,0,6,675000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,7,12,1207500000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,7,12,945000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,12,36,1725000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,12,36,1350000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,48,96,2587500000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,48,96,2025000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,108,156,3105000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,108,156,2430000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,168,216,3795000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,168,216,2970000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Pregnant,168,216,2970000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Lactating,168,216,2970000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,228,360,3450000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,228,360,2700000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Pregnant,228,360,2700000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Lactating,228,360,2700000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,372,600,3450000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,372,600,2700000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Pregnant,372,600,2700000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Lactating,372,600,2700000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,612,840,3105000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,612,840,2430000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Male,840,840,2932500000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Saccharomyces boulardii,Female,840,840,2295000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,0,6,345000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,0,6,270000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,7,12,483000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,7,12,378000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,12,36,690000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,12,36,540000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,48,96,1035000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,48,96,810000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,108,156,1242000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,108,156,972000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,168,216,1518000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,168,216,1188000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Pregnant,168,216,1188000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Lactating,168,216,1188000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,228,360,1380000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,228,360,1080000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Pregnant,228,360,1080000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Lactating,228,360,1080000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,372,600,1380000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,372,600,1080000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Pregnant,372,600,1080000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Lactating,372,600,1080000000.00,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,612,840,1242000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,612,840,972000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Male,840,840,1173000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Bacillus coagulans,Female,840,840,918000000,CFU,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,0,6,5.17,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,0,6,4.05,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,7,12,7.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,7,12,5.67,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,12,36,10.35,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,12,36,8.10,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,48,96,15.53,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,48,96,12.15,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,108,156,18.63,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,108,156,14.58,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,168,216,22.77,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Pregnant,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Lactating,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,228,360,20.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Pregnant,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Lactating,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,372,600,20.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Pregnant,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Lactating,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,612,840,18.63,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
